Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
860,35,5,1,7,General,Tops,Knits
1080,49,5,1,3,General Petite,Dresses,Dresses
1100,44,4,1,0,General,Dresses,Dresses
1111,57,5,1,8,General,Dresses,Dresses
1094,56,5,1,11,General,Dresses,Dresses
1100,28,3,0,0,General,Dresses,Dresses
1094,50,3,1,0,General,Dresses,Dresses
865,47,2,0,8,General,Tops,Knits
865,53,1,0,7,General,Tops,Knits
1060,39,4,1,1,General Petite,Bottoms,Pants
1100,52,5,1,0,General,Dresses,Dresses
1111,54,4,1,0,General,Dresses,Dresses
1080,26,5,1,4,General Petite,Dresses,Dresses
1100,51,4,1,0,General,Dresses,Dresses
1080,25,5,1,2,General Petite,Dresses,Dresses
1111,23,4,1,0,General,Dresses,Dresses
1053,47,5,1,0,General,Bottoms,Pants
986,71,1,0,3,General,Jackets,Jackets
865,27,5,1,0,General,Tops,Knits
844,47,4,1,1,General,Tops,Blouses
844,62,5,1,0,General,Tops,Blouses
1080,41,5,1,4,General Petite,Dresses,Dresses
1111,25,1,0,16,General,Dresses,Dresses
1080,47,3,0,5,General Petite,Dresses,Dresses
868,67,5,1,4,General,Tops,Knits
1080,56,5,1,1,General Petite,Dresses,Dresses
179,29,3,0,2,Initmates,Intimate,Intimates
1080,41,5,1,9,General Petite,Dresses,Dresses
1033,26,4,1,1,General Petite,Bottoms,Jeans
1094,62,5,1,0,General,Dresses,Dresses
865,56,5,1,0,General,Tops,Knits
1100,62,5,1,1,General,Dresses,Dresses
1160,50,3,0,1,Initmates,Intimate,Layering
1100,35,5,1,0,General,Dresses,Dresses
868,58,4,1,0,General,Tops,Knits
1094,54,5,1,2,General,Dresses,Dresses
878,64,5,1,0,General Petite,Tops,Knits
1100,39,5,1,0,General,Dresses,Dresses
1080,46,5,1,2,General Petite,Dresses,Dresses
1111,41,5,1,0,General,Dresses,Dresses
1094,58,5,1,2,General,Dresses,Dresses
1100,38,5,1,0,General,Dresses,Dresses
865,54,4,1,11,General,Tops,Knits
1033,49,4,1,0,General Petite,Bottoms,Jeans
1100,42,4,0,0,General,Dresses,Dresses
986,68,2,0,16,General,Jackets,Jackets
1111,62,4,1,3,General,Dresses,Dresses
1111,56,5,1,1,General,Dresses,Dresses
1053,36,5,1,6,General,Bottoms,Pants
844,27,4,1,0,General,Tops,Blouses
1100,33,5,1,0,General,Dresses,Dresses
1111,58,5,1,0,General,Dresses,Dresses
1053,38,3,1,4,General,Bottoms,Pants
1100,46,5,1,0,General,Dresses,Dresses
1033,28,5,1,5,General Petite,Bottoms,Jeans
1111,27,5,1,4,General,Dresses,Dresses
1111,61,2,0,6,General,Dresses,Dresses
1094,39,5,1,6,General,Dresses,Dresses
1094,58,5,1,11,General,Dresses,Dresses
1053,53,3,1,2,General,Bottoms,Pants
1080,32,5,1,0,General Petite,Dresses,Dresses
844,41,5,1,0,General,Tops,Blouses
1111,56,5,1,18,General,Dresses,Dresses
1080,60,5,1,0,General Petite,Dresses,Dresses
844,57,5,1,0,General,Tops,Blouses
831,37,5,1,1,General Petite,Tops,Blouses
1100,34,4,1,3,General,Dresses,Dresses
1033,57,5,1,0,General Petite,Bottoms,Jeans
1033,54,5,1,4,General Petite,Bottoms,Jeans
862,34,1,0,1,General Petite,Tops,Knits
831,39,5,1,2,General Petite,Tops,Blouses
1033,42,5,1,0,General Petite,Bottoms,Jeans
1033,31,5,1,1,General Petite,Bottoms,Jeans
818,49,2,0,0,General,Tops,Blouses
1126,83,5,1,0,General Petite,Jackets,Outerwear
1033,44,5,1,0,General Petite,Bottoms,Jeans
1033,57,5,1,0,General Petite,Bottoms,Jeans
1033,31,5,1,0,General Petite,Bottoms,Jeans
1024,42,5,1,0,General,Bottoms,Jeans
831,37,4,1,0,General Petite,Tops,Blouses
831,63,5,1,7,General Petite,Tops,Blouses
831,50,5,1,7,General Petite,Tops,Blouses
1033,52,5,1,0,General Petite,Bottoms,Jeans
1033,31,4,1,0,General Petite,Bottoms,Jeans
1033,40,3,1,0,General Petite,Bottoms,Jeans
995,30,5,1,0,General,Bottoms,Skirts
1033,40,4,1,0,General Petite,Bottoms,Jeans
1024,33,5,1,0,General,Bottoms,Jeans
1044,55,4,1,3,General Petite,Bottoms,Pants
1044,45,5,1,1,General Petite,Bottoms,Pants
1072,40,5,1,5,General,Dresses,Dresses
877,43,4,1,2,General,Tops,Knits
1030,39,5,1,0,General,Bottoms,Jeans
895,25,5,1,3,General,Tops,Fine gauge
1030,51,2,0,0,General,Bottoms,Jeans
1078,39,5,1,0,General,Dresses,Dresses
967,59,4,1,6,General,Jackets,Jackets
1072,43,4,1,4,General,Dresses,Dresses
967,38,3,1,9,General,Jackets,Jackets
877,38,4,1,4,General,Tops,Knits
895,50,5,1,0,General,Tops,Fine gauge
877,46,5,1,4,General,Tops,Knits
895,70,5,1,6,General,Tops,Fine gauge
867,29,5,1,0,General,Tops,Knits
877,47,4,1,3,General,Tops,Knits
1035,49,5,1,0,General,Bottoms,Jeans
877,41,3,0,6,General,Tops,Knits
1044,33,4,1,1,General Petite,Bottoms,Pants
967,36,5,1,5,General,Jackets,Jackets
1035,34,5,1,1,General,Bottoms,Jeans
1035,53,5,1,1,General,Bottoms,Jeans
877,42,5,1,0,General,Tops,Knits
895,35,5,1,0,General,Tops,Fine gauge
877,28,3,0,0,General,Tops,Knits
1080,42,4,1,0,General,Dresses,Dresses
255,45,5,1,0,Initmates,Intimate,Lounge
829,53,5,1,0,General Petite,Tops,Blouses
862,51,5,1,1,General Petite,Tops,Knits
862,48,4,1,0,General Petite,Tops,Knits
1111,28,4,1,0,General,Dresses,Dresses
862,39,5,1,0,General Petite,Tops,Knits
868,70,5,1,1,General,Tops,Knits
688,34,4,1,0,Initmates,Intimate,Lounge
868,29,5,1,0,General,Tops,Knits
850,20,5,1,2,General Petite,Tops,Blouses
862,38,5,1,0,General Petite,Tops,Knits
850,60,5,1,7,General Petite,Tops,Blouses
850,53,5,1,11,General Petite,Tops,Blouses
829,39,3,1,0,General,Tops,Blouses
1092,39,5,1,4,General,Dresses,Dresses
1092,33,4,1,0,General,Dresses,Dresses
255,58,4,1,0,Initmates,Intimate,Lounge
850,61,3,0,1,General Petite,Tops,Blouses
862,46,5,1,5,General Petite,Tops,Knits
862,70,5,1,0,General Petite,Tops,Knits
868,32,3,0,0,General,Tops,Knits
862,31,5,1,0,General Petite,Tops,Knits
862,33,5,1,0,General Petite,Tops,Knits
384,30,5,1,0,Initmates,Intimate,Intimates
255,73,4,1,0,Initmates,Intimate,Lounge
1092,83,5,1,0,General,Dresses,Dresses
313,42,4,1,9,Initmates,Intimate,Sleep
876,40,2,0,2,General Petite,Tops,Knits
862,61,5,1,1,General Petite,Tops,Knits
868,46,4,1,3,General,Tops,Knits
934,41,3,0,0,General,Tops,Sweaters
739,60,5,1,2,Initmates,Intimate,Lounge
1080,44,4,1,1,General,Dresses,Dresses
876,57,5,1,1,General Petite,Tops,Knits
739,23,4,1,3,Initmates,Intimate,Lounge
862,66,4,1,1,General Petite,Tops,Knits
862,54,5,1,1,General Petite,Tops,Knits
868,35,5,1,0,General,Tops,Knits
829,38,2,0,0,General,Tops,Blouses
862,31,5,1,0,General,Tops,Knits
862,39,5,1,9,General,Tops,Knits
862,39,5,1,2,General,Tops,Knits
862,39,5,1,7,General,Tops,Knits
868,37,5,1,3,General,Tops,Knits
868,50,5,1,1,General,Tops,Knits
688,39,4,1,0,Initmates,Intimate,Lounge
352,24,5,1,1,Initmates,Intimate,Intimates
868,67,3,1,16,General,Tops,Knits
911,38,4,1,0,General Petite,Tops,Fine gauge
739,32,4,1,7,Initmates,Intimate,Lounge
255,46,3,0,1,Initmates,Intimate,Lounge
688,27,4,1,0,Initmates,Intimate,Lounge
868,30,4,1,1,General,Tops,Knits
688,46,4,1,0,Initmates,Intimate,Lounge
862,40,5,1,1,General,Tops,Knits
1092,64,5,1,0,General,Dresses,Dresses
1092,26,3,1,0,General,Dresses,Dresses
850,42,4,1,0,General,Tops,Blouses
829,42,5,1,0,General,Tops,Blouses
1066,50,5,1,13,General Petite,Bottoms,Pants
251,67,5,1,5,Initmates,Intimate,Lounge
1077,40,5,1,0,General,Dresses,Dresses
1077,36,3,0,1,General,Dresses,Dresses
839,39,5,1,2,General Petite,Tops,Blouses
251,37,5,1,0,Initmates,Intimate,Lounge
1077,33,5,1,0,General,Dresses,Dresses
251,35,5,1,1,Initmates,Intimate,Lounge
870,46,2,0,0,General,Tops,Knits
122,37,5,1,0,Initmates,Intimate,Sleep
1094,37,5,1,0,General Petite,Dresses,Dresses
251,37,4,1,2,Initmates,Intimate,Lounge
1094,28,5,1,0,General Petite,Dresses,Dresses
122,26,5,1,0,Initmates,Intimate,Sleep
1077,65,5,1,0,General,Dresses,Dresses
1066,62,2,0,1,General Petite,Bottoms,Pants
1066,67,5,1,0,General Petite,Bottoms,Pants
1008,36,4,1,3,General Petite,Bottoms,Skirts
1094,60,2,0,0,General Petite,Dresses,Dresses
1066,61,5,1,0,General Petite,Bottoms,Pants
251,60,5,1,2,Initmates,Intimate,Lounge
251,38,2,0,1,Initmates,Intimate,Lounge
1094,50,5,1,1,General Petite,Dresses,Dresses
1094,41,5,1,0,General Petite,Dresses,Dresses
251,37,5,1,8,Initmates,Intimate,Lounge
1077,41,3,0,8,General,Dresses,Dresses
251,36,5,1,0,Initmates,Intimate,Lounge
191,24,5,1,1,General,Bottoms,Shorts
1094,43,5,1,0,General Petite,Dresses,Dresses
1094,45,2,0,1,General Petite,Dresses,Dresses
1077,35,4,1,1,General,Dresses,Dresses
251,34,3,1,0,Initmates,Intimate,Lounge
1094,28,5,1,1,General Petite,Dresses,Dresses
1094,46,4,1,0,General Petite,Dresses,Dresses
1077,35,3,1,0,General,Dresses,Dresses
251,32,5,1,0,Initmates,Intimate,Lounge
1008,69,4,1,3,General Petite,Bottoms,Skirts
1094,28,5,1,0,General,Dresses,Dresses
251,35,3,1,0,Initmates,Intimate,Lounge
191,36,3,0,1,General,Bottoms,Shorts
251,33,5,1,0,Initmates,Intimate,Lounge
251,33,5,1,13,Initmates,Intimate,Lounge
829,45,5,1,6,General Petite,Tops,Blouses
867,25,5,1,0,General Petite,Tops,Knits
860,55,4,1,21,General,Tops,Knits
1022,32,4,1,6,General Petite,Bottoms,Jeans
68,47,5,1,0,Initmates,Intimate,Layering
1022,25,4,1,0,General Petite,Bottoms,Jeans
1084,43,1,0,18,General Petite,Dresses,Dresses
511,52,3,1,0,Initmates,Intimate,Sleep
860,50,4,1,0,General,Tops,Knits
850,53,5,1,0,General,Tops,Blouses
511,34,5,1,6,Initmates,Intimate,Sleep
1084,33,1,0,3,General Petite,Dresses,Dresses
615,41,4,1,4,General Petite,Bottoms,Pants
928,46,4,1,0,General,Tops,Sweaters
662,27,5,1,2,Initmates,Intimate,Lounge
867,33,4,1,0,General Petite,Tops,Knits
829,36,5,1,20,General,Tops,Blouses
1084,33,4,1,1,General Petite,Dresses,Dresses
662,53,5,1,5,Initmates,Intimate,Lounge
871,33,4,1,0,General,Tops,Knits
662,36,5,1,8,Initmates,Intimate,Lounge
871,35,2,0,11,General,Tops,Knits
867,68,5,1,0,General Petite,Tops,Knits
662,57,5,1,0,Initmates,Intimate,Lounge
857,22,5,1,0,General,Tops,Knits
860,41,4,1,0,General,Tops,Knits
1099,38,5,1,2,General,Dresses,Dresses
511,40,5,1,1,Initmates,Intimate,Sleep
850,48,5,1,0,General,Tops,Blouses
867,33,2,0,0,General Petite,Tops,Knits
850,55,5,1,5,General,Tops,Blouses
867,28,5,1,0,General Petite,Tops,Knits
867,60,4,1,0,General Petite,Tops,Knits
1084,33,1,0,10,General Petite,Dresses,Dresses
662,35,5,1,6,Initmates,Intimate,Lounge
1089,40,5,1,0,General Petite,Dresses,Dresses
662,60,2,0,2,Initmates,Intimate,Lounge
850,56,5,1,4,General,Tops,Blouses
1089,32,5,1,10,General Petite,Dresses,Dresses
860,37,5,1,0,General,Tops,Knits
867,41,5,1,1,General Petite,Tops,Knits
867,27,2,0,0,General Petite,Tops,Knits
850,64,5,1,2,General,Tops,Blouses
829,58,5,1,0,General,Tops,Blouses
1099,28,2,0,2,General,Dresses,Dresses
867,28,3,1,0,General Petite,Tops,Knits
1084,41,4,1,0,General Petite,Dresses,Dresses
860,55,1,0,1,General,Tops,Knits
68,49,5,1,0,Initmates,Intimate,Layering
860,62,5,1,4,General,Tops,Knits
662,39,5,1,2,Initmates,Intimate,Lounge
860,58,3,1,5,General,Tops,Knits
867,35,2,0,2,General Petite,Tops,Knits
928,37,5,1,0,General,Tops,Sweaters
867,45,5,1,0,General Petite,Tops,Knits
850,46,4,1,4,General,Tops,Blouses
1022,35,5,1,1,General Petite,Bottoms,Jeans
867,42,4,1,0,General Petite,Tops,Knits
850,56,5,1,8,General,Tops,Blouses
663,37,4,1,0,Initmates,Intimate,Lounge
663,45,5,1,17,Initmates,Intimate,Lounge
663,58,4,1,1,Initmates,Intimate,Lounge
663,39,4,1,0,Initmates,Intimate,Lounge
970,47,2,0,3,General,Jackets,Jackets
663,34,2,0,1,Initmates,Intimate,Lounge
663,49,5,1,0,Initmates,Intimate,Lounge
719,25,4,0,0,Initmates,Intimate,Lounge
970,59,3,0,0,General,Jackets,Jackets
719,86,5,1,0,Initmates,Intimate,Lounge
719,32,4,1,0,Initmates,Intimate,Lounge
663,37,5,1,0,Initmates,Intimate,Lounge
663,22,5,1,0,Initmates,Intimate,Lounge
719,55,4,1,15,Initmates,Intimate,Lounge
719,58,4,1,0,Initmates,Intimate,Lounge
663,54,4,1,1,Initmates,Intimate,Lounge
719,60,4,1,32,Initmates,Intimate,Lounge
663,54,4,1,0,Initmates,Intimate,Lounge
1022,42,5,1,1,General Petite,Bottoms,Jeans
719,34,5,1,0,Initmates,Intimate,Lounge
663,28,4,1,1,Initmates,Intimate,Lounge
719,49,4,1,0,Initmates,Intimate,Lounge
719,34,5,1,0,Initmates,Intimate,Lounge
663,20,5,1,0,Initmates,Intimate,Lounge
663,62,5,1,22,Initmates,Intimate,Lounge
719,39,5,1,0,Initmates,Intimate,Lounge
13,39,4,1,0,General,Dresses,Dresses
663,42,5,1,1,Initmates,Intimate,Lounge
663,24,5,1,0,Initmates,Intimate,Lounge
663,37,4,1,1,Initmates,Intimate,Lounge
324,58,5,1,3,General,Bottoms,Shorts
719,58,4,1,1,Initmates,Intimate,Lounge
719,39,1,0,1,Initmates,Intimate,Lounge
719,35,5,1,0,Initmates,Intimate,Lounge
1078,39,5,1,2,General,Dresses,Dresses
641,52,5,1,0,General Petite,Intimate,Lounge
829,66,2,0,1,General,Tops,Blouses
1078,46,5,1,0,General,Dresses,Dresses
862,50,5,1,0,General,Tops,Knits
862,52,4,1,0,General,Tops,Knits
862,43,5,1,2,General,Tops,Knits
1078,68,5,1,1,General,Dresses,Dresses
1025,38,5,1,0,General,Bottoms,Jeans
1199,31,4,1,0,General Petite,Dresses,Dresses
641,52,2,0,0,General Petite,Intimate,Lounge
912,50,5,1,0,General Petite,Tops,Fine gauge
862,38,4,1,0,General,Tops,Knits
641,48,4,1,0,General Petite,Intimate,Lounge
1078,43,5,1,1,General,Dresses,Dresses
862,34,5,1,0,General,Tops,Knits
1094,47,3,1,0,General Petite,Dresses,Dresses
641,71,3,1,0,General Petite,Intimate,Lounge
932,39,5,1,2,General,Tops,Sweaters
1094,27,5,1,0,General Petite,Dresses,Dresses
641,55,5,1,3,General Petite,Intimate,Lounge
1078,50,4,1,0,General,Dresses,Dresses
641,46,5,1,12,General Petite,Intimate,Lounge
862,48,5,1,0,General,Tops,Knits
1022,25,4,1,0,General,Bottoms,Jeans
641,47,4,1,10,General Petite,Intimate,Lounge
926,78,2,0,4,General,Tops,Sweaters
641,35,1,0,0,General Petite,Intimate,Lounge
871,33,5,1,0,General Petite,Tops,Knits
862,69,2,0,0,General,Tops,Knits
1078,67,5,1,0,General,Dresses,Dresses
862,41,5,1,0,General,Tops,Knits
1022,36,5,1,1,General,Bottoms,Jeans
1078,53,5,1,1,General,Dresses,Dresses
1094,49,3,1,11,General Petite,Dresses,Dresses
1078,49,5,1,1,General,Dresses,Dresses
1094,29,4,1,1,General Petite,Dresses,Dresses
1078,44,3,0,1,General,Dresses,Dresses
862,63,5,1,0,General,Tops,Knits
862,55,4,1,0,General,Tops,Knits
1022,38,1,0,0,General,Bottoms,Jeans
1022,40,4,1,0,General,Bottoms,Jeans
1078,32,5,1,0,General,Dresses,Dresses
641,24,4,1,3,General Petite,Intimate,Lounge
932,33,5,1,8,General,Tops,Sweaters
862,49,4,1,0,General,Tops,Knits
1094,35,5,1,4,General,Dresses,Dresses
641,52,4,1,8,General Petite,Intimate,Lounge
1094,25,5,1,1,General,Dresses,Dresses
862,49,5,1,0,General,Tops,Knits
932,66,4,1,0,General,Tops,Sweaters
1094,33,4,1,0,General,Dresses,Dresses
829,36,5,1,6,General Petite,Tops,Blouses
831,37,5,1,1,General,Tops,Blouses
1078,37,5,1,0,General,Dresses,Dresses
379,41,4,1,0,Initmates,Intimate,Sleep
862,38,4,1,0,General,Tops,Knits
1078,36,5,1,0,General,Dresses,Dresses
1078,50,5,1,0,General,Dresses,Dresses
1078,31,4,0,0,General,Dresses,Dresses
1094,51,5,1,19,General,Dresses,Dresses
1025,31,2,0,0,General,Bottoms,Jeans
1094,54,5,1,0,General,Dresses,Dresses
366,38,5,1,3,Initmates,Intimate,Lounge
1022,36,5,1,0,General,Bottoms,Jeans
829,58,4,1,0,General,Tops,Blouses
1078,36,4,1,14,General Petite,Dresses,Dresses
862,49,5,1,1,General,Tops,Knits
1022,45,5,1,0,General,Bottoms,Jeans
862,50,3,1,0,General,Tops,Knits
1078,56,5,1,0,General Petite,Dresses,Dresses
1094,40,5,1,2,General,Dresses,Dresses
1078,40,5,1,1,General Petite,Dresses,Dresses
862,57,5,1,1,General,Tops,Knits
1078,43,4,1,0,General Petite,Dresses,Dresses
857,25,5,1,0,General,Tops,Knits
862,35,5,1,1,General,Tops,Knits
1035,44,5,1,0,General Petite,Bottoms,Jeans
1081,67,5,1,1,General Petite,Dresses,Dresses
1081,35,5,1,4,General Petite,Dresses,Dresses
1117,75,4,0,2,General Petite,Jackets,Outerwear
862,53,5,1,0,General,Tops,Knits
645,37,5,1,0,Initmates,Intimate,Intimates
984,44,4,1,0,General Petite,Jackets,Jackets
862,44,4,1,0,General,Tops,Knits
1035,47,5,1,2,General Petite,Bottoms,Jeans
1035,56,5,1,1,General Petite,Bottoms,Jeans
984,43,5,1,12,General Petite,Jackets,Jackets
868,59,5,1,4,General,Tops,Knits
862,43,5,1,5,General,Tops,Knits
984,63,5,1,2,General Petite,Jackets,Jackets
1081,39,5,1,1,General Petite,Dresses,Dresses
1081,28,4,1,0,General Petite,Dresses,Dresses
1081,53,5,1,0,General Petite,Dresses,Dresses
868,29,5,1,5,General,Tops,Knits
1117,55,4,1,4,General Petite,Jackets,Outerwear
862,63,3,0,0,General Petite,Tops,Knits
1051,69,3,1,3,General,Bottoms,Pants
850,56,2,0,3,General,Tops,Blouses
862,53,5,1,0,General Petite,Tops,Knits
941,42,4,1,0,General,Tops,Sweaters
1117,65,5,1,4,General Petite,Jackets,Outerwear
1081,35,5,1,0,General Petite,Dresses,Dresses
1030,32,5,1,0,General,Bottoms,Jeans
1081,28,5,1,0,General Petite,Dresses,Dresses
862,36,5,1,3,General Petite,Tops,Knits
645,65,5,1,4,Initmates,Intimate,Intimates
1025,39,5,1,2,General,Bottoms,Jeans
645,29,5,1,2,Initmates,Intimate,Intimates
868,46,4,1,0,General,Tops,Knits
862,26,4,1,0,General Petite,Tops,Knits
870,33,1,0,0,General,Tops,Knits
1081,36,5,1,11,General Petite,Dresses,Dresses
1025,67,4,1,1,General,Bottoms,Jeans
1081,37,5,1,1,General Petite,Dresses,Dresses
984,51,5,1,1,General Petite,Jackets,Jackets
1081,62,5,1,3,General Petite,Dresses,Dresses
1035,60,3,1,0,General Petite,Bottoms,Jeans
1081,31,5,1,1,General Petite,Dresses,Dresses
941,44,2,0,0,General,Tops,Sweaters
1035,36,5,1,0,General Petite,Bottoms,Jeans
1035,51,5,1,0,General Petite,Bottoms,Jeans
862,43,1,0,0,General Petite,Tops,Knits
1081,36,5,1,0,General Petite,Dresses,Dresses
114,33,3,0,10,Initmates,Intimate,Lounge
984,36,4,1,9,General Petite,Jackets,Jackets
1095,32,4,0,1,General Petite,Dresses,Dresses
984,39,5,1,9,General Petite,Jackets,Jackets
1041,40,4,1,4,General,Bottoms,Pants
941,49,5,1,1,General,Tops,Sweaters
984,48,5,1,0,General Petite,Jackets,Jackets
941,59,5,1,0,General,Tops,Sweaters
1081,34,4,1,1,General Petite,Dresses,Dresses
340,51,5,1,7,General Petite,Intimate,Lounge
1081,72,5,1,1,General Petite,Dresses,Dresses
1041,35,4,1,2,General,Bottoms,Pants
862,35,5,1,0,General Petite,Tops,Knits
984,52,5,1,11,General Petite,Jackets,Jackets
984,43,5,1,0,General Petite,Jackets,Jackets
863,47,5,1,0,General,Tops,Knits
1005,39,5,1,2,General,Bottoms,Skirts
1005,31,3,0,2,General,Bottoms,Skirts
891,27,5,1,0,General,Tops,Fine gauge
1005,31,5,1,5,General,Bottoms,Skirts
1023,57,3,0,2,General,Bottoms,Jeans
891,36,4,1,0,General,Tops,Fine gauge
1005,59,5,1,4,General,Bottoms,Skirts
1005,54,5,1,2,General,Bottoms,Skirts
1092,52,2,0,2,General,Dresses,Dresses
1130,80,5,1,3,General Petite,Jackets,Outerwear
1092,31,5,1,2,General,Dresses,Dresses
860,52,5,1,0,General,Tops,Knits
868,62,5,1,11,General,Tops,Knits
869,36,5,1,5,General,Tops,Knits
1092,44,2,0,1,General,Dresses,Dresses
868,54,4,1,15,General,Tops,Knits
1092,41,3,0,0,General,Dresses,Dresses
1100,37,5,1,7,General Petite,Dresses,Dresses
903,40,3,0,0,General Petite,Tops,Fine gauge
1092,60,4,1,0,General,Dresses,Dresses
1092,53,5,1,1,General,Dresses,Dresses
1100,31,5,1,3,General Petite,Dresses,Dresses
1092,47,4,1,1,General,Dresses,Dresses
1092,62,5,1,1,General,Dresses,Dresses
860,23,5,1,1,General,Tops,Knits
863,33,3,0,3,General,Tops,Knits
863,20,5,1,0,General,Tops,Knits
903,32,2,0,0,General Petite,Tops,Fine gauge
1099,48,4,1,4,General Petite,Dresses,Dresses
1092,33,3,1,0,General,Dresses,Dresses
1025,37,4,1,0,General,Bottoms,Jeans
903,46,4,1,0,General Petite,Tops,Fine gauge
1098,40,2,0,0,General Petite,Dresses,Dresses
868,53,5,1,0,General,Tops,Knits
903,47,3,0,8,General Petite,Tops,Fine gauge
1092,47,3,0,5,General,Dresses,Dresses
1092,29,2,0,3,General,Dresses,Dresses
825,44,4,1,3,General,Tops,Blouses
825,25,4,1,0,General,Tops,Blouses
860,37,5,1,0,General,Tops,Knits
800,47,4,1,0,Initmates,Intimate,Intimates
1099,25,4,1,0,General Petite,Dresses,Dresses
903,41,5,1,1,General Petite,Tops,Fine gauge
860,31,5,1,0,General,Tops,Knits
1098,38,4,1,2,General Petite,Dresses,Dresses
1092,27,5,1,6,General,Dresses,Dresses
1098,39,2,0,6,General Petite,Dresses,Dresses
860,60,5,1,0,General,Tops,Knits
868,67,5,1,2,General,Tops,Knits
868,63,5,1,1,General,Tops,Knits
869,66,5,1,6,General,Tops,Knits
903,50,5,1,0,General Petite,Tops,Fine gauge
824,21,1,0,0,General Petite,Tops,Blouses
860,32,5,1,1,General,Tops,Knits
825,38,4,1,0,General Petite,Tops,Blouses
985,24,5,1,1,General Petite,Jackets,Jackets
903,39,3,1,1,General Petite,Tops,Fine gauge
863,66,2,1,2,General,Tops,Knits
860,29,5,1,1,General,Tops,Knits
868,44,3,0,0,General,Tops,Knits
927,53,5,1,1,General,Tops,Sweaters
903,26,5,1,0,General Petite,Tops,Fine gauge
1092,42,4,1,0,General,Dresses,Dresses
903,20,5,1,0,General Petite,Tops,Fine gauge
800,29,4,1,1,Initmates,Intimate,Intimates
860,53,5,1,0,General,Tops,Knits
903,22,3,1,12,General Petite,Tops,Fine gauge
1092,36,5,1,0,General,Dresses,Dresses
1092,36,5,1,2,General,Dresses,Dresses
1099,29,2,0,4,General,Dresses,Dresses
1092,40,4,1,0,General,Dresses,Dresses
903,49,3,0,0,General Petite,Tops,Fine gauge
1099,33,5,1,4,General,Dresses,Dresses
1098,36,5,1,1,General Petite,Dresses,Dresses
1083,37,4,1,2,General Petite,Dresses,Dresses
869,45,4,1,0,General,Tops,Knits
1092,35,3,1,10,General,Dresses,Dresses
1083,28,3,0,1,General Petite,Dresses,Dresses
903,62,5,1,25,General Petite,Tops,Fine gauge
860,55,5,1,1,General,Tops,Knits
1092,34,3,1,122,General,Dresses,Dresses
868,53,5,1,3,General,Tops,Knits
1083,40,5,1,0,General Petite,Dresses,Dresses
1092,42,4,1,0,General,Dresses,Dresses
1098,46,4,1,0,General,Dresses,Dresses
869,34,3,1,0,General,Tops,Knits
903,66,5,1,0,General Petite,Tops,Fine gauge
1092,32,1,0,0,General,Dresses,Dresses
903,43,5,1,0,General Petite,Tops,Fine gauge
409,31,4,1,6,General,Bottoms,Shorts
903,57,4,1,0,General Petite,Tops,Fine gauge
1092,33,3,0,6,General,Dresses,Dresses
